sms_id,text,label
sms14878,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,spam
sms14879,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...,ham
sms14880,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,spam
sms14881,Yeah just open chat and click friend lists. Then make the list. Easy as pie,ham
sms14882,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap,ham
sms14883,When/where do I pick you up,ham
sms14884,As usual u can call me ard 10 smth.,ham
sms14885,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!",ham
sms14886,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.,ham
sms14887,Poor girl can't go one day lmao,ham
sms14888,Or just do that 6times,ham
sms14889,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,spam
sms14890,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.,ham
sms14891,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",ham
sms14892,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,ham
sms14893,Its worse if if uses half way then stops. Its better for him to complete it.,ham
sms14894,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.,ham
sms14895,Send me the new number,ham
sms14896,Convey my regards to him,ham
sms14897,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,spam
sms14898,2 and half years i missed your friendship:-),ham
sms14899,I cant pick the phone right now. Pls send a message,ham
sms14900,Oh for fuck's sake she's in like tallahassee,ham
sms14901,"Haha, that was the first person I was gonna ask",ham
sms14902,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",spam
sms14903,Taka lor. Wat time u wan 2 come n look 4 us?,ham
sms14904,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,spam
sms14905,I;m reaching in another 2 stops.,ham
sms14906,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?",ham
sms14907,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,spam
sms14908,Will you come online today night,ham
sms14909,Then anything special?,ham
sms14910,"I'm in solihull, | do you want anything?",ham
sms14911,Will do. Have a good day,ham
sms14912,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE,ham
sms14913,Love that holiday Monday feeling even if I have to go to the dentists in an hour,ham
sms14914,I am on the way to tirupur.,ham
sms14915,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",spam
sms14916,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.,ham
sms14917,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow! ,ham
sms14918,"Just dropped em off, omw back now",ham
sms14919,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",spam
sms14920,Sitting in mu waiting for everyone to get out of my suite so I can take a shower,ham
sms14921,Re your call; You didn't see my facebook huh?,ham
sms14922,"G says you never answer your texts, confirm/deny",ham
sms14923,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng.",ham
sms14924,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,ham
sms14925,Oh yah... We never cancel leh... Haha ,ham
sms14926,We can go 4 e normal pilates after our intro...  ,ham
sms14927,Ok... Let u noe when i leave my house.,ham
sms14928,"Oh yes, why is it like torture watching england?",ham
sms14929,Wanna do some art?! :D,ham
sms14930,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!,ham
sms14931,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",spam
sms14932,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",spam
sms14933,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?",ham
sms14934,Match started.india  &lt;#&gt;  for 2,ham
sms14935,Once free call me sir.,ham
sms14936,Hey do you want anything to buy:),ham
sms14937,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?",ham
sms14938,K..k.:)congratulation ..,ham
sms14939,G wants to know where the fuck you are,ham
sms14940,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,ham
sms14941,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,ham
sms14942,Ü go home liao? Ask dad to pick me up at 6...,ham
sms14943,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,ham
sms14944,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",ham
sms14945,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,ham
sms14946,Wrong phone! This phone! I answer this one but assume the other is people i don't well,ham
sms14947,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",ham
sms14948,I'm already back home so no probably not,ham
sms14949,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!,spam
sms14950,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",spam
sms14951,I am in bus on the way to calicut,ham
sms14952,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,ham
sms14953,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,ham
sms14954,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",spam
sms14955,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,ham
sms14956,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,ham
sms14957,Doing my masters. When will you buy a bb cos i have for sale and how's bf,ham
sms14958,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",ham
sms14959,I'm vivek:)i got call from your number.,ham
sms14960,Why didn't u call on your lunch?,ham
sms14961,"What i mean was i left too early to check, cos i'm working a 9-6.",ham
sms14962,I want  &lt;#&gt;  rs da:)do you have it?,ham
sms14963,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",ham
sms14964,Yup ok...,ham
sms14965,I want to see your pretty pussy...,ham
sms14966,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,spam
sms14967,"A few people are at the game, I'm at the mall with iouri and kaila",ham
sms14968,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,spam
sms14969,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,spam
sms14970,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,ham
sms14971,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,ham
sms14972,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,ham
sms14973,Hey come online! Use msn... We are all there,ham
sms14974,I'm fine. Hope you are good. Do take care.,ham
sms14975,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,ham
sms14976,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,ham
sms14977,Yar... I tot u knew dis would happen long ago already.,ham
sms14978,You are gorgeous! keep those pix cumming :) thank you!,ham
sms14979,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP""",ham
sms14980,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,ham
sms14981,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),ham
sms14982,So what u doing today?,ham
sms14983,I said its okay. Sorry,ham
sms14984,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,ham
sms14985,Networking job is there.,ham
sms14986,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,spam
sms14987,Dont let studying stress you out. L8r.,ham
sms14988,That's y u haf 2 keep me busy...,ham
sms14989,No rushing. I'm not working. I'm in school so if we rush we go hungry.,ham
sms14990,Which channel:-):-):):-).,ham
sms14991,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,ham
sms14992,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,spam
sms14993,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",ham
sms14994,I'm hungry buy smth home...,ham
sms14995,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",ham
sms14996,My drive can only be read. I need to write,ham
sms14997,"Just looked it up and addie goes back Monday, sucks to be her",ham
sms14998,Happy new year. Hope you are having a good semester,ham
sms14999,Esplanade lor. Where else...,ham
sms15000,Can you talk with me..,ham
sms15001,"Hmph. Go head, big baller.",ham
sms15002,Well its not like you actually called someone a punto. That woulda been worse.,ham
sms15003,"Nope. Since ayo travelled, he has forgotten his guy",ham
sms15004,You still around? Looking to pick up later,ham
sms15005,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,spam
